expected_frac,lower_ci,upper_ci,feature,feature_value,metaedge
0.45097125,0.44753322,0.4544116,scaled_degree,0.21157913487090318,AeG
0.7851899,0.7823463,0.78802013,scaled_degree,0.3538140967850548,AeG
6.0653798e-05,5.349813e-05,6.8252055e-05,analytic_prior,2.0519526367078634e-07,AeG
4.8895658e-05,1.1804196e-05,0.00011184792,analytic_prior,2.224875722895037e-05,AeG
2.8679591e-05,4.7678463e-06,7.3604955e-05,analytic_prior,3.442682858863838e-05,AeG
0.00010074281,4.2059208e-05,0.00018461069,analytic_prior,4.747842373362209e-05,AeG
7.028215e-05,2.4380624e-05,0.00014004948,analytic_prior,6.0428032589603614e-05,AeG
6.626586e-05,2.2987348e-05,0.00013204654,analytic_prior,7.497319495850922e-05,AeG
7.9025434e-05,3.0448517e-05,0.00015036031,analytic_prior,8.972456779570977e-05,AeG
0.00013274504,6.500279e-05,0.00022425996,analytic_prior,0.00010478230026043093,AeG
0.00015745651,8.263502e-05,0.00025599104,analytic_prior,0.00012256266930741377,AeG
8.216511e-05,3.1658274e-05,0.00015633395,analytic_prior,0.00014330258729256857,AeG
0.00010224826,4.5497145e-05,0.00018158084,analytic_prior,0.00016662536366957004,AeG
0.00010591372,4.712822e-05,0.00018809004,analytic_prior,0.00019064622893596086,AeG
0.00014138533,7.185467e-05,0.00023404864,analytic_prior,0.00021659645704300563,AeG
0.00028863177,0.00018195248,0.00041951853,analytic_prior,0.0002444970705785608,AeG
9.121646e-05,3.8081915e-05,0.00016715427,analytic_prior,0.0002780756074160642,AeG
0.00022220811,0.00013059773,0.00033776023,analytic_prior,0.000316035346296054,AeG
0.00028265917,0.00018016761,0.00040785197,analytic_prior,0.0003583593270751569,AeG
0.00022724617,0.00013355889,0.00034541773,analytic_prior,0.00040653119098656154,AeG
0.00028416992,0.00018113064,0.00041003173,analytic_prior,0.0004618875669869424,AeG
0.00035316177,0.00023373221,0.00049683696,analytic_prior,0.0005252843625145782,AeG
0.00029044258,0.00018512909,0.0004190821,analytic_prior,0.000599878916908283,AeG
0.00027961427,0.00017626755,0.00040641258,analytic_prior,0.0006892355531762,AeG
0.0004139124,0.00028581134,0.0005653487,analytic_prior,0.0007959402212063398,AeG
0.00050058094,0.00035845858,0.0006660517,analytic_prior,0.0009287700728001918,AeG
0.00034996378,0.0002334884,0.00048962457,analytic_prior,0.0010861032553364104,AeG
0.0006580184,0.0004922191,0.0008474965,analytic_prior,0.001275451155233197,AeG
0.00068658823,0.0005165611,0.0008804154,analytic_prior,0.0015152804322435278,AeG
0.0007509744,0.0005738127,0.00095158647,analytic_prior,0.0018385702225424494,AeG
0.00092573033,0.0007276012,0.0011473317,analytic_prior,0.002253034286474119,AeG
0.0012811308,0.0010463699,0.0015392634,analytic_prior,0.0027798817289367674,AeG
0.001453579,0.0012017955,0.0017289148,analytic_prior,0.003448468768072534,AeG
0.0016333984,0.0013663584,0.0019238784,analytic_prior,0.004357156991505714,AeG
0.0022433787,0.0019283465,0.0025818397,analytic_prior,0.0056260628138673704,AeG
0.0023394353,0.0020177118,0.00268455,analytic_prior,0.007334478301211433,AeG
0.004494229,0.004044372,0.004967355,analytic_prior,0.010072282156390814,AeG
0.007125521,0.006555633,0.007718648,analytic_prior,0.015223498581442074,AeG
0.009916052,0.009243297,0.010611862,analytic_prior,0.023486207146849434,AeG
0.0146752475,0.013856787,0.015516506,analytic_prior,0.034500943055025435,AeG
0.02158528,0.020592943,0.02260012,analytic_prior,0.04923192946357963,AeG
0.026983514,0.02587494,0.028114367,analytic_prior,0.06783413304974426,AeG
0.035024934,0.033766825,0.036304895,analytic_prior,0.09015657855903857,AeG
0.048789147,0.04730958,0.050290007,analytic_prior,0.11618223031665516,AeG
0.067805335,0.06608039,0.069550574,analytic_prior,0.14881267385348473,AeG
0.090847425,0.08886995,0.092844196,analytic_prior,0.1891726641049551,AeG
0.13922301,0.13684225,0.14162071,analytic_prior,0.2377273836325258,AeG
0.23804756,0.23510955,0.2409979,analytic_prior,0.2977784394189209,AeG
0.45248884,0.4490529,0.45592698,analytic_prior,0.3829810545868674,AeG
0.7856237,0.7827811,0.78845286,analytic_prior,0.5611561094284802,AeG
0.002357749,0.000985135,0.004317153,xswap_prior,7.861635220125791e-05,AlD
0.0028790787,0.00020757377,0.008952861,xswap_prior,0.0023569110576922877,AlD
0.008720931,0.0026272293,0.018361174,xswap_prior,0.0033132584951456184,AlD
0.0009541985,9.3843147e-07,0.0047891494,xswap_prior,0.003878799466944818,AlD
0.0027272727,0.0001966051,0.008481737,xswap_prior,0.004474167908594143,AlD
0.0042158514,0.00070268085,0.010793358,xswap_prior,0.005116648800242571,AlD
0.006679389,0.001618117,0.01522818,xswap_prior,0.005912336110352334,AlD
0.004409171,0.00073499046,0.011287014,xswap_prior,0.00627039521685755,AlD
0.0060975607,0.0010175013,0.015593673,xswap_prior,0.006666737045352364,AlD
0.007575758,0.0022810285,0.015958304,xswap_prior,0.0073984295952782084,AlD
0.009769094,0.0034026545,0.019389967,xswap_prior,0.008055668530757527,AlD
0.012880562,0.004492277,0.025533207,xswap_prior,0.008899061032863824,AlD
0.010054844,0.0035026043,0.019954804,xswap_prior,0.009472736866791794,AlD
0.006807867,0.0020490908,0.014345679,xswap_prior,0.009895225510923226,AlD
0.018627452,0.008784077,0.032020517,xswap_prior,0.010309786398931764,AlD
0.013541667,0.0052447817,0.025635349,xswap_prior,0.010865554356310246,AlD
0.01419214,0.0054981,0.026860138,xswap_prior,0.011130568146295707,AlD
0.008474576,0.002552722,0.017844468,xswap_prior,0.01209196872268663,AlD
0.0073289904,0.0022064757,0.015440196,xswap_prior,0.012608875289275,AlD
0.0059931506,0.0014513497,0.013668363,xswap_prior,0.01314107511984874,AlD
0.0014005603,1.3783414e-06,0.007026263,xswap_prior,0.01372484975176382,AlD
0.0028089888,0.00020250912,0.008735352,xswap_prior,0.014666666666666803,AlD
0.017272728,0.008141687,0.029704439,xswap_prior,0.014864636598910254,AlD
0.006559767,0.0019741887,0.013824414,xswap_prior,0.015418138911556238,AlD
0.017482517,0.0073445817,0.03184144,xswap_prior,0.016148332259104104,AlD
0.013940521,0.0058490634,0.025422072,xswap_prior,0.01655632011627379,AlD
0.010638298,0.0032076994,0.022378758,xswap_prior,0.016990952175786396,AlD
0.010848126,0.0037802036,0.021522174,xswap_prior,0.01803274562771334,AlD
0.021043772,0.011108622,0.03401705,xswap_prior,0.01886131563036547,AlD
0.00990991,0.0034519061,0.019668331,xswap_prior,0.019275135379061437,AlD
0.010158014,0.0030621996,0.02137304,xswap_prior,0.019977104137410794,AlD
0.010204081,0.0035548138,0.020249745,xswap_prior,0.02056036569551313,AlD
0.010396975,0.003622306,0.020630913,xswap_prior,0.02108344114703124,AlD
0.0113464445,0.0047562085,0.020710416,xswap_prior,0.021596347642145075,AlD
0.0029702971,0.00021416598,0.009235903,xswap_prior,0.022319885568361345,AlD
0.012059369,0.0046679974,0.022842037,xswap_prior,0.022873130457335692,AlD
0.016927084,0.006564591,0.03200318,xswap_prior,0.02317760248945382,AlD
0.017655367,0.009311087,0.028566433,xswap_prior,0.024418379266112917,AlD
0.010805501,0.0037652827,0.02143798,xswap_prior,0.025321680809746953,AlD
0.02232143,0.011787306,0.036069628,xswap_prior,0.025822284514438763,AlD
0.02014218,0.009023591,0.03553348,xswap_prior,0.026632059547736463,AlD
0.025,0.013211735,0.040368047,xswap_prior,0.02770308863324148,AlD
0.017412934,0.008571748,0.029266033,xswap_prior,0.02852995393221068,AlD
0.01125,0.003393106,0.023659032,xswap_prior,0.028731707317073016,AlD
0.022727273,0.01200299,0.036721315,xswap_prior,0.029238903358652805,AlD
0.017584099,0.008982017,0.028963914,xswap_prior,0.029751060593518435,AlD
0.015027323,0.00524573,0.029762572,xswap_prior,0.03060874482319207,AlD
0.01965812,0.010047526,0.032360874,xswap_prior,0.03138123389216541,AlD
0.024731183,0.012659241,0.040652625,xswap_prior,0.0322634007515474,AlD
0.016695958,0.007868363,0.02871777,xswap_prior,0.033874487635271004,AlD
0.016297262,0.008591579,0.026378889,xswap_prior,0.03473671330786176,AlD
0.014950166,0.004516876,0.031388257,xswap_prior,0.03540775633580508,AlD
0.02248394,0.011085219,0.037731323,xswap_prior,0.036050997852091766,AlD
0.009786477,0.003408734,0.01942433,xswap_prior,0.036488421038303645,AlD
0.019516729,0.009613554,0.032781165,xswap_prior,0.03692345848140317,AlD
0.020798668,0.010978482,0.033623118,xswap_prior,0.037638168510222475,AlD
0.018453427,0.009086835,0.031005105,xswap_prior,0.040173830335482295,AlD
0.014455782,0.0064636143,0.025550215,xswap_prior,0.04173976497860334,AlD
0.015186916,0.0058857505,0.028732048,xswap_prior,0.042134827701572085,AlD
0.016666668,0.0064629437,0.03151393,xswap_prior,0.043482460878386336,AlD
0.01328125,0.005936081,0.023483416,xswap_prior,0.04459150723595554,AlD
0.03846154,0.023530232,0.056830596,xswap_prior,0.04566736322958192,AlD
0.016068053,0.0071884408,0.028384648,xswap_prior,0.04724003656667513,AlD
0.021889402,0.01033315,0.03758905,xswap_prior,0.04758420180728232,AlD
0.023277467,0.012295467,0.037604563,xswap_prior,0.04865767386215152,AlD
0.025203252,0.014349666,0.03896913,xswap_prior,0.05044285677750973,AlD
0.028183715,0.015328183,0.044752695,xswap_prior,0.05142724761130576,AlD
0.030020704,0.016742026,0.046969146,xswap_prior,0.05256610320536487,AlD
0.03583916,0.022214344,0.05252878,xswap_prior,0.05445548003046931,AlD
0.015151516,0.0063599437,0.027618648,xswap_prior,0.055571009484369716,AlD
0.031418312,0.018602286,0.047409702,xswap_prior,0.05821899506858022,AlD
0.034223706,0.021205457,0.05017874,xswap_prior,0.060346345638151826,AlD
0.022248244,0.010503761,0.038200933,xswap_prior,0.0618088945236831,AlD
0.019725557,0.010082194,0.03247126,xswap_prior,0.0627966769899928,AlD
0.040041067,0.024505358,0.05914354,xswap_prior,0.06576633409924414,AlD
0.019507186,0.009201535,0.03352347,xswap_prior,0.06824977695545999,AlD
0.030783582,0.017901236,0.04696937,xswap_prior,0.07123176463139959,AlD
0.026802218,0.014934538,0.041968476,xswap_prior,0.07265661498147155,AlD
0.05798479,0.039674897,0.0794724,xswap_prior,0.07527810756782323,AlD
0.04302103,0.02736417,0.06197919,xswap_prior,0.07860995541115025,AlD
0.032392025,0.019789739,0.0479274,xswap_prior,0.0801419459070328,AlD
0.027710844,0.01419687,0.04551136,xswap_prior,0.08220440435657834,AlD
0.05086207,0.03451152,0.07014053,xswap_prior,0.0859326479102453,AlD
0.04079498,0.024971036,0.060246922,xswap_prior,0.089796452267497,AlD
0.044507574,0.02862767,0.063647315,xswap_prior,0.09326942512883447,AlD
0.035528596,0.022020334,0.052077126,xswap_prior,0.09802871597865336,AlD
0.05654762,0.038125515,0.07829644,xswap_prior,0.10491161556843298,AlD
0.03357532,0.02021533,0.050131228,xswap_prior,0.11279809541033703,AlD
0.052350428,0.034069557,0.07424644,xswap_prior,0.1183632161377501,AlD
0.05239787,0.035563763,0.07223803,xswap_prior,0.12579763868479646,AlD
0.057170544,0.038837604,0.07874851,xswap_prior,0.13607239486973294,AlD
0.06764706,0.04752876,0.090972066,xswap_prior,0.151415126175366,AlD
0.06116505,0.04215547,0.08339714,xswap_prior,0.1693968880202419,AlD
0.10148976,0.077416256,0.12837246,xswap_prior,0.205883272387496,AlD
0.09961315,0.07533021,0.12682752,xswap_prior,0.2944626207541214,AlD
0.00234375,0.0009792808,0.004291541,scaled_degree,0.00012911643584272278,AlD
0.001908397,0.00013748357,0.005938592,scaled_degree,0.0031904827840856464,AlD
0.004708098,0.0007849656,0.012050125,scaled_degree,0.004348680612523938,AlD
0.00779896,0.0023484768,0.016426835,scaled_degree,0.0054001861916264365,AlD
0.002283105,2.249868e-06,0.011443475,scaled_degree,0.005887681159420313,AlD
0.0052508754,0.0015793153,0.01107247,scaled_degree,0.006583430685358181,AlD
0.0054347827,0.0013157456,0.012398397,scaled_degree,0.0072463768115941666,AlD
0.007575758,7.52535e-06,0.037764885,scaled_degree,0.007699275362318845,AlD
0.011201629,0.0039039676,0.022220299,scaled_degree,0.00819284235433302,AlD
0.0053435112,0.0012935873,0.012190739,scaled_degree,0.009057971014492842,AlD
0.0032537961,0.00023466015,0.010115333,scaled_degree,0.00962114051669815,AlD
0.013383297,0.0070496453,0.021679707,scaled_degree,0.010837527377790156,AlD
0.0072115385,0.0005217394,0.02235442,scaled_degree,0.01132246376811593,AlD
0.016129032,0.006772654,0.029390348,scaled_degree,0.011775362318840719,AlD
0.008474576,0.003781571,0.01500832,scaled_degree,0.012527933263906789,AlD
0.008455467,0.0035406798,0.015449286,scaled_degree,0.013564464945856435,AlD
0.009986685,0.0041841734,0.018237203,scaled_degree,0.014452898550724463,AlD
0.0070532914,0.0021232022,0.014861209,scaled_degree,0.015601892931085489,AlD
0.012226513,0.0057537723,0.021059727,scaled_degree,0.016304347826087248,AlD
0.005882353,5.828261e-06,0.029374914,scaled_degree,0.01709692028985506,AlD
0.010112359,0.0054730033,0.016134648,scaled_degree,0.017975047802185954,AlD
0.006637168,0.0019975544,0.013987049,scaled_degree,0.019007021599983052,AlD
0.012135922,0.0020327328,0.030925881,scaled_degree,0.019927536231884143,AlD
0.016276041,0.008580342,0.026344696,scaled_degree,0.020380434782608946,AlD
0.013261297,0.0071833483,0.02114127,scaled_degree,0.021654518119504463,AlD
0.0023696683,2.335475e-06,0.011876302,scaled_degree,0.022192028985507237,AlD
0.008659982,0.0040707192,0.014933216,scaled_degree,0.023231298926266547,AlD
0.01675485,0.007896266,0.028818531,scaled_degree,0.024557343677984587,AlD
0.006666667,0.0023190333,0.013248934,scaled_degree,0.02536231884057955,AlD
0.01724138,0.0028970921,0.043803588,scaled_degree,0.0260165056360708,AlD
0.013443192,0.007631332,0.020846596,scaled_degree,0.027165263939210295,AlD
0.009121061,0.0031760752,0.018108523,scaled_degree,0.02846113799412597,AlD
0.021863118,0.011181747,0.035967875,scaled_degree,0.028985507246376916,AlD
0.014840183,0.0057506,0.028079746,scaled_degree,0.029438405797101545,AlD
0.022619048,0.0106801,0.03883306,scaled_degree,0.030563626301407805,AlD
0.015765766,0.007757,0.026510727,scaled_degree,0.03170289855072504,AlD
0.022108844,0.013475969,0.0327874,scaled_degree,0.03259790011350806,AlD
0.083333336,0.026011022,0.16951287,scaled_degree,0.033514492753623226,AlD
0.016784452,0.007910293,0.028869178,scaled_degree,0.03403392330383476,AlD
0.012516469,0.005890773,0.021557203,scaled_degree,0.03524243814768122,AlD
0.02581864,0.015967952,0.037924595,scaled_degree,0.036231884057971564,AlD
0.017741935,0.010284364,0.027155934,scaled_degree,0.03766126893496221,AlD
0.01923077,0.0032353941,0.04880019,scaled_degree,0.038496376811594145,AlD
0.01881015,0.011764147,0.027446063,scaled_degree,0.04047294982106197,AlD
0.014130435,0.0054740645,0.026743978,scaled_degree,0.04121376811594177,AlD
0.014407684,0.0078067295,0.022961875,scaled_degree,0.042994394896568554,AlD
0.019519519,0.007577608,0.036868323,scaled_degree,0.044384057971014204,AlD
0.011458334,0.0039938646,0.022727128,scaled_degree,0.04512911863483689,AlD
0.011889862,0.005594742,0.020482026,scaled_degree,0.04697772510987634,AlD
0.019008264,0.00971353,0.031296942,scaled_degree,0.04755434782608677,AlD
0.028545119,0.016266137,0.044099525,scaled_degree,0.04912194502379857,AlD
0.012135922,0.0050885896,0.022145273,scaled_degree,0.05069674441547498,AlD
0.0325,0.019856188,0.048085995,scaled_degree,0.05259218262321237,AlD
0.027825342,0.019186176,0.037993018,scaled_degree,0.05427486556635877,AlD
0.02406417,0.0073014875,0.050315537,scaled_degree,0.05587453249181882,AlD
0.02963671,0.016892841,0.045773447,scaled_degree,0.05699580765172983,AlD
0.031155014,0.01929098,0.045710012,scaled_degree,0.05855695630114922,AlD
0.018518519,0.009768661,0.029955883,scaled_degree,0.06063599320517734,AlD
0.0021459227,2.1142466e-06,0.01075739,scaled_degree,0.062000249875062495,AlD
0.024107143,0.01309659,0.03832121,scaled_degree,0.06380279225324763,AlD
0.041030534,0.02578414,0.05958576,scaled_degree,0.06528580236650335,AlD
0.017857144,0.00841874,0.030703817,scaled_degree,0.06749723655121598,AlD
0.03125,0.020250533,0.04450869,scaled_degree,0.07008648453551085,AlD
0.020891365,0.008787511,0.03800419,scaled_degree,0.07246376811594168,AlD
0.032024793,0.018265102,0.049432278,scaled_degree,0.07380277252678001,AlD
0.023917995,0.011797438,0.04012054,scaled_degree,0.07618622195751408,AlD
0.04702495,0.030570544,0.06676518,scaled_degree,0.07898812012263123,AlD
0.030778894,0.019943353,0.043841824,scaled_degree,0.0819603955883695,AlD
0.033333335,0.015793735,0.057033435,scaled_degree,0.08371925392937316,AlD
0.03438114,0.020370947,0.05184432,scaled_degree,0.08657583732739924,AlD
0.04832347,0.031423006,0.06859086,scaled_degree,0.09052063642091995,AlD
0.03245033,0.021033464,0.046207223,scaled_degree,0.09449061526928837,AlD
0.045566503,0.027511952,0.06784759,scaled_degree,0.09783615136876071,AlD
0.041666668,0.025134396,0.062096696,scaled_degree,0.10116813066378835,AlD
0.04002809,0.026903676,0.05559472,scaled_degree,0.10707961332273337,AlD
0.041284405,0.022533486,0.0653252,scaled_degree,0.11144916422157031,AlD
0.04857997,0.0336194,0.066092275,scaled_degree,0.11861806278746811,AlD
0.03846154,0.022408463,0.05857495,scaled_degree,0.12596082215901389,AlD
0.056623932,0.037563987,0.07926532,scaled_degree,0.13183227042795528,AlD
0.048141893,0.032406617,0.06676283,scaled_degree,0.1424530702077051,AlD
0.059139784,0.039580688,0.082283355,scaled_degree,0.15478784045477262,AlD
0.06600361,0.0468605,0.088115565,scaled_degree,0.16845118541272808,AlD
0.06442308,0.044979244,0.08703517,scaled_degree,0.19348279858144202,AlD
0.097826086,0.07351444,0.12514612,scaled_degree,0.23329925383842703,AlD
0.10019084,0.07599188,0.12727797,scaled_degree,0.3508508950591626,AlD
0.00234375,0.0009792808,0.004291541,analytic_prior,0.00011323769038873842,AlD
0.0023734176,0.00017104784,0.0073831584,analytic_prior,0.002707462921686326,AlD
0.004347826,0.000724737,0.011130378,analytic_prior,0.003618059881138352,AlD
0.0034168565,0.00024645202,0.010620992,analytic_prior,0.004534132417235543,AlD
0.0074946466,0.0018163942,0.017079849,analytic_prior,0.004967323145074182,AlD
0.0023474179,0.00016917057,0.0073024165,analytic_prior,0.005723573590231112,AlD
0.010465116,0.0031552275,0.022016164,analytic_prior,0.006171789319793326,AlD
